Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin,Medicago,Sanofi/GSK,SKYCovione,Valneva
2020-12-19,12360,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,12371,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,12386,8,0,1,0,0,0,0,0,0,0,0,0,0
2020-12-22,12408,12,0,2,0,0,0,0,0,0,0,0,0,0
2020-12-23,12860,17,0,3,0,0,0,0,0,0,0,0,0,0
2020-12-24,14000,22,0,4,0,0,0,0,0,0,0,0,0,0
2020-12-25,19902,25,0,5,0,0,0,0,0,0,0,0,0,0
2020-12-26,75553,31,0,6,0,0,0,0,0,0,0,0,0,0
2020-12-27,153231,60,2,6,0,0,0,0,0,0,0,0,0,0
2020-12-28,273605,101,8,7,0,0,0,0,0,0,0,0,0,0
2020-12-29,509213,154,17,8,20493,0,1,0,0,0,0,0,0,0
2020-12-30,900003,233,26,9,61088,0,2,0,0,0,0,0,0,0
2020-12-31,1455753,319,35,10,104489,0,3,0,0,0,0,0,0,0
2021-01-01,2139586,477,54,15,148017,6,16,0,0,0,0,0,0,0
2021-01-02,3046801,2425,74,24,194855,9,23,0,0,0,0,0,0,0
2021-01-03,4006995,2667,94,33,242137,12,30,0,0,0,0,0,0,0
2021-01-04,5248609,3005,116,98,299882,15,37,0,0,0,0,0,0,0
2021-01-05,6823031,3384,138,167,368354,18,48,0,0,0,0,0,0,0
2021-01-06,8732306,3817,165,240,446939,21,62,0,0,0,0,0,0,0
2021-01-07,11045610,4310,202,321,543750,24,78,0,0,0,0,0,0,0
2021-01-08,16298473,5699,566,476,668454,40,138,0,0,2,0,0,0,0
2021-01-09,20795608,53663,773,594,803366,48,174,0,0,3,0,0,0,0
2021-01-10,25356484,54920,986,714,939453,56,211,0,0,4,0,0,0,0
2021-01-11,30362522,56655,1206,840,1095368,64,250,0,0,5,0,0,0,0
2021-01-12,41367358,3894734,1438,968,1270674,72,292,0,0,6,0,0,0,0
2021-01-13,53533331,8149770,1671,1096,1462752,82,338,0,0,9,0,0,0,0
2021-01-14,60259445,8172693,1916,1224,1671479,92,385,0,0,12,0,0,0,0
2021-01-15,78826649,13371607,2773,1409,1897653,122,511,0,0,18,0,0,0,0
2021-01-16,88156404,13515404,3263,1551,2129712,139,586,0,0,22,0,0,0,0
2021-01-17,97372630,13586270,3761,1695,2362834,156,661,0,0,26,0,0,0,0
2021-01-18,107134010,13676511,4273,1839,2605789,173,736,0,0,30,0,0,0,0
2021-01-19,126449627,20623279,4891,1983,2861998,190,813,1,0,34,0,0,0,0
2021-01-20,146883840,28014268,5519,2127,3137641,207,890,2,0,38,0,0,0,0
2021-01-21,168566981,35923064,6160,2273,3427398,224,969,3,0,42,0,0,0,0
2021-01-22,197276736,44634148,8031,2476,3726379,570,1146,4,2,50,0,0,0,0
2021-01-23,223352643,54098072,9126,2628,4029303,745,1250,5,3,55,0,0,0,0
2021-01-24,249954663,64048560,10230,2782,4332530,920,1354,6,4,60,0,0,0,0
2021-01-25,277606711,74416143,11352,2938,4649969,1095,1460,7,5,65,0,0,0,0
2021-01-26,306400157,85159678,12528,3094,4980186,1270,1567,8,6,70,0,0,0,0
2021-01-27,336432645,96503601,13726,3254,5320516,1447,1674,9,7,77,0,0,0,0
2021-01-28,367961184,108613388,14937,3416,5676895,1624,1781,10,8,84,0,0,0,0
2021-01-29,408763255,121735640,18533,3643,6056784,2183,2025,11,18,100,0,0,0,0
2021-01-30,445364423,135843666,20609,3817,6445985,2466,2164,12,23,110,0,0,0,0
2021-01-31,482621842,150524674,22703,3993,6835809,2750,2304,14,28,120,0,0,0,0
2021-02-01,521115559,165738409,24934,4171,7245149,3034,2445,16,33,130,0,0,0,0
2021-02-02,560661194,181231509,27304,4355,7678340,16507,2586,18,38,140,0,0,0,0
2021-02-03,601559330,197324591,29738,4541,8138145,200185,2730,20,43,150,0,0,0,0
2021-02-04,643907963,214161449,32198,4737,8626063,557708,2897,22,48,160,0,0,0,0
2021-02-05,697705798,232156372,38494,5066,9147022,1084402,3254,26,66,176,0,0,0,0
2021-02-06,745481842,251427879,45037,5305,9678903,1638550,3473,30,75,186,0,0,0,0
2021-02-07,793996243,271676198,54454,5548,10212164,2201330,3696,34,84,196,0,0,0,0
2021-02-08,843772843,292552791,69542,5797,10768858,2985327,3920,38,93,206,0,0,0,0
2021-02-09,894756556,313834521,98673,6046,11345748,4011507,8008,42,102,216,0,0,0,0
2021-02-10,947371999,335945961,164686,6297,11938259,5309795,28712,46,111,226,0,0,0,0
2021-02-11,1001605581,358974406,299456,6552,12548623,6859130,83548,50,120,236,0,0,0,0
2021-02-12,1069222817,383534595,858875,6937,13179622,8638158,170976,54,148,252,0,0,0,0
2021-02-13,1129023755,409278695,1285131,7218,13811254,10446150,277100,58,162,262,0,0,0,0
2021-02-14,1189503935,436009140,1742678,7503,14443037,12258604,388529,62,176,272,0,0,0,0
2021-02-15,1223327679,437285340,2282714,7812,15076135,14336841,511459,66,190,282,0,0,0,0
2021-02-16,1286192877,465369464,2924367,8123,15710531,16635071,641924,70,204,292,0,0,0,0
2021-02-17,1350321662,494081003,3682206,8442,16369330,19121280,776351,74,218,302,0,0,0,0
2021-02-18,1415970433,523625988,4577564,8773,17091941,21762712,918188,78,232,312,0,0,0,0
2021-02-19,1496764821,554858882,6928219,9260,17916880,24547178,1090784,82,272,332,0,2,0,0
2021-02-20,1568202634,586939503,8634685,9629,18755792,27340532,1289312,86,292,344,0,3,0,0
2021-02-21,1639741494,619483815,10414562,10004,19614485,30135051,1492403,90,312,356,0,4,0,0
2021-02-22,1712592374,652552594,12356212,10381,20518161,33025626,1725997,94,332,368,0,5,0,0
2021-02-23,1786697804,686038525,14507522,10762,21458605,35986126,1986980,98,352,380,0,6,0,0
2021-02-24,1862419072,720214991,16912950,11145,22430812,39003794,2270874,102,372,392,0,7,0,0
2021-02-25,1939922397,755328242,19666303,11528,23429337,42073821,2570658,106,392,404,0,8,0,0
2021-02-26,2034897817,792363672,25760335,12148,24473685,45200177,3210782,110,442,430,0,10,0,0
2021-02-27,2119175600,830521921,30310605,12616,25503251,48336783,3695405,114,467,445,0,11,0,0
2021-02-28,2203377382,869529684,35018731,13088,26533594,51480759,4181029,118,492,460,0,12,0,0
2021-03-01,2289173749,909434181,40051575,13569,27584484,54771838,4676658,122,517,475,0,13,0,0
2021-03-02,2376763560,950213915,45571112,14055,28654406,58231149,5186546,126,542,490,0,14,0,0
2021-03-03,2466275498,992022374,51602370,14547,29742022,62016686,5732730,130,567,505,0,15,0,0
2021-03-04,2557788748,1034964161,58240775,15050,30851704,66122933,6376360,134,592,520,0,16,0,0
2021-03-05,2669182644,1080455210,69688355,15977,32008563,70541999,7699023,138,648,548,0,18,0,0
2021-03-06,2768807162,1127123259,78744390,16650,33147241,75004781,8715439,142,676,564,0,19,0,0
2021-03-07,2868168445,1174545834,88136617,17354,34286296,79483541,9740897,146,704,580,0,20,0,0
2021-03-08,2969342222,1222809098,98052229,226705,35443337,84338291,10835741,150,732,596,0,21,0,0
2021-03-09,3072342767,1271892307,108575480,535679,36636744,89562518,12005257,154,760,612,0,22,0,0
2021-03-10,3177458010,1321989238,119738647,995671,37883329,95182615,13282782,158,788,628,0,23,0,0
2021-03-11,3284865318,1373406710,131648365,1635479,39221990,101215102,14655849,162,816,644,0,24,0,0
2021-03-12,3414603764,1427763653,149968563,2511504,40740415,107618601,16729476,166,884,672,0,28,0,0
2021-03-13,3531615768,1483761920,164774455,3702577,42236994,114079439,18353518,170,918,688,0,30,0,0
2021-03-14,3647286757,1539882165,179784265,4978477,43736040,120554820,19987235,174,952,704,0,32,0,0
2021-03-15,3765155818,1597047472,195233821,6409810,45325690,127450798,21694577,178,986,720,0,34,0,0
2021-03-16,3885014548,1655122393,210745585,7983087,47011301,134720276,23463504,182,1020,736,0,36,0,0
2021-03-17,4007331215,1714349154,226314627,9753487,48810841,142321348,25281418,186,1054,752,0,38,0,0
2021-03-18,4132379744,1774906584,241945579,11669247,50725523,150256843,27139630,190,1088,768,0,40,0,0
2021-03-19,4282508413,1838542936,263320347,13700977,52972916,158513562,29557374,194,1166,798,0,44,0,0
2021-03-20,4417272283,1902974994,280564411,15870276,55123565,166824903,31481172,198,1205,815,0,46,0,0
2021-03-21,4551299326,1967925464,297725926,18174539,57293477,175149351,33406405,203,1248,832,0,48,0,0
2021-03-22,4688250119,2033776026,315312951,20586696,59527596,183737472,35359945,208,1291,849,0,50,0,0
2021-03-23,4827512981,2100422239,333510063,23081916,61849974,192536040,37337530,213,1334,866,0,52,0,0
2021-03-24,4969483279,2168070041,352344872,25710211,64205401,201534413,39327116,218,1377,883,0,54,0,0
2021-03-25,5114440225,2237077975,371972228,28450990,66651786,210733544,41333787,223,1420,900,0,56,0,0
2021-03-26,5288215037,2310001729,400181529,31322122,69504420,220160685,44226433,228,1520,938,0,60,0,0
2021-03-27,5444934719,2383651375,423051947,34311476,72175038,229623622,46438289,233,1572,959,0,62,0,0
2021-03-28,5600177063,2457908211,445752940,37409106,74865107,239101141,48651057,238,1624,980,0,64,0,0
2021-03-29,5758915291,2533282269,468956361,40571477,77660300,248881711,50881831,243,1676,1001,0,66,0,0
2021-03-30,5920275849,2609561034,492745116,43794159,80605184,258942197,53131045,248,1728,1022,0,68,0,0
2021-03-31,6084858825,2687157873,516993905,47108408,83693104,269301133,55402940,253,1780,1043,0,70,0,0
2021-04-01,6253061691,2766422204,541732935,50545642,86868852,279994367,57681764,258,1832,1064,0,72,0,0
2021-04-02,6453515132,2850460131,575989277,54172797,90640576,290747415,61049173,263,1946,1106,0,76,0,0
2021-04-03,6635167391,2935072039,603348160,58021870,94078611,301523032,63535300,268,2005,1129,0,78,0,0
2021-04-04,6814297825,3019978672,630436523,62084445,97549082,312311213,66024193,273,2064,1152,0,80,0,0
2021-04-05,6996704210,3105754160,657859828,66298044,101122617,323400289,68555003,278,2123,1175,0,82,0,0
2021-04-06,7181777460,3192287064,685777307,70608656,104788575,334700510,71177883,283,2182,1198,0,84,0,0
2021-04-07,7371191906,3280114203,714206909,75165394,108544441,346208982,73934947,288,2241,1221,0,86,0,0
2021-04-08,7565251786,3369461839,743187364,80096319,112381901,357947636,76837300,293,2300,1244,0,88,0,0
2021-04-09,7797954072,3463914710,784364112,85497136,117258045,369885467,81044595,298,2422,1288,0,92,0,0
2021-04-10,8009040203,3558725602,817181991,91486143,121492021,381855863,84296747,303,2485,1312,0,94,0,0
2021-04-11,8216904078,3653483778,849529619,97956919,125740592,393839939,87581830,308,2548,1336,0,96,0,0
2021-04-12,8429638819,3749307413,882426551,104835609,130065731,406051647,90964569,313,2611,1360,0,98,0,0
2021-04-13,8646243624,3846118725,916000529,112089206,134486139,418508595,94431830,318,2674,1384,0,100,0,0
2021-04-14,8867120701,3943974509,950244084,119626801,139004439,431194081,97969056,323,2737,1408,0,102,0,0
2021-04-15,9092755750,4043429712,985156306,127383561,143618489,444111894,101559111,328,2800,1432,0,104,0,0
2021-04-16,9362744766,4148983686,1034181666,135305229,149480222,457271823,106246483,333,2938,1482,0,108,0,0
2021-04-17,9608636443,4254516248,1073480455,143253620,154445848,470512065,109920993,338,3011,1509,0,110,0,0
2021-04-18,9850364026,4359793941,1112039566,151234823,159427843,483769718,113597931,343,3084,1536,0,112,0,0
2021-04-19,10095518202,4466113429,1151099716,159229535,164459981,497272209,117301325,348,3157,1563,0,114,0,0
2021-04-20,10344323127,4573384639,1190891333,167236527,169538299,511005998,121031146,353,3230,1590,0,116,0,0
2021-04-21,10597433589,4681974428,1231653587,175275610,174649109,524964920,124788608,359,3307,1617,0,118,0,0
2021-04-22,10855019294,4792134936,1273355291,183340517,179805263,539178129,128563853,366,3384,1644,0,120,0,0
2021-04-23,11162408366,4909208565,1329872645,191658351,186293245,553651082,133428751,373,3544,1702,0,124,0,0
2021-04-24,11441486883,5025923152,1375922044,199878115,191720804,568179945,137245755,380,3629,1733,0,126,0,0
2021-04-25,11715177456,5141813192,1420622302,208137306,197164851,582728935,141063708,387,3714,1764,0,128,0,0
2021-04-26,11992693371,5258796946,1465810000,216429663,202700373,597505742,144894217,394,3801,1795,0,130,0,0
2021-04-27,12274743421,5376791971,1511508159,224774291,208323184,612481298,148743670,401,3888,1826,0,132,0,0
2021-04-28,12562410997,5496091352,1557799362,233188165,214024928,627653663,152634547,408,3975,1857,0,134,0,0
2021-04-29,12855487325,5616940322,1604808013,241701474,219804123,643020873,156579917,415,4062,1888,0,136,0,0
2021-04-30,13206665981,5745062735,1667403194,250853431,227140300,658501907,162310873,422,4234,1950,0,140,0,0
2021-05-01,13524253568,5872294000,1718618609,259825564,233184832,674000913,166656231,429,4326,1983,0,142,0,0
2021-05-02,13835173572,5997953839,1768021189,268881444,239248820,689512421,171017477,436,4418,2016,0,144,0,0
2021-05-03,14149296540,6124338563,1817932706,278012748,245389966,705170962,175456531,443,4510,2049,0,146,0,0
2021-05-04,14467313076,6251457677,1868610242,287234837,251645487,720975800,179990835,450,4602,2082,0,148,0,0
2021-05-05,14790213010,6379687193,1920176350,296579430,258042554,736946177,184607008,457,4694,2115,0,150,0,0
2021-05-06,15118557470,6509309212,1972673031,306099674,264560034,753081889,189289294,464,4786,2148,0,152,0,0
2021-05-07,15512427949,6647395660,2043450507,316484945,272911263,769364270,195606995,472,4964,2216,0,156,0,0
2021-05-08,15867336781,6783815463,2101292564,326526873,279770406,785679190,200501325,480,5059,2252,0,158,0,0
2021-05-09,16214399450,6918361305,2157225862,336680480,286643008,802003769,205399175,488,5154,2288,0,160,0,0
2021-05-10,16565802439,7053941007,2213771717,346985768,293583228,818508295,210362153,496,5249,2324,0,162,0,0
2021-05-11,16922512749,7190496283,2271073114,357508939,300590821,835197141,215390684,504,5344,2360,0,164,0,0
2021-05-12,17285114787,7328194719,2329207554,368171987,307650926,852077740,220559983,512,5439,2396,0,166,0,0
2021-05-13,17651844819,7467075838,2387704480,378960120,314748793,869151609,225879042,520,5534,2432,0,168,0,0
2021-05-14,18091531562,7615597607,2465203813,390840858,323584344,886425662,232914831,528,5716,2506,0,172,0,0
2021-05-15,18487206536,7761851125,2528362068,402184031,330851782,903745874,238485500,536,5813,2545,0,174,0,0
2021-05-16,18873138827,7905553067,2589538358,413651810,338142047,921080053,244099493,544,5910,2584,0,176,0,0
2021-05-17,19263429382,8050160497,2651261785,425256779,345516245,938611262,249809525,552,6009,2623,0,178,0,0
2021-05-18,19658512850,8195689392,2713732801,437002045,353033998,956328975,255564991,560,6108,2662,0,180,0,0
2021-05-19,20059362614,8342344225,2776953616,448925993,360678823,974208048,261356076,568,6207,2701,0,182,0,0
2021-05-20,20466019085,8490273359,2840956439,461058966,368460511,992288617,267184293,576,6306,2740,0,184,0,0
2021-05-21,20953682788,8649542367,2925407940,474939979,377988165,1010465629,274691328,584,6502,2822,0,188,0,0
2021-05-22,21392116461,8805517915,2994217922,487929724,385937875,1028700443,280686611,592,6607,2865,0,190,0,0
2021-05-23,21818399361,8958396867,3061043823,501118195,393909565,1046954655,286705528,600,6712,2908,0,192,0,0
2021-05-24,22248333829,9112033175,3128189613,514464698,401948975,1065411281,292744473,608,6819,2951,0,194,0,0
2021-05-25,22682543767,9266509130,3196010501,528022369,410026558,1084036365,298788207,616,6926,2994,0,196,0,0
2021-05-26,23122423075,9422092105,3264595919,541939261,418196837,1102884012,304867310,624,7035,3037,0,198,0,0
2021-05-27,23567851727,9578815113,3334560219,556200523,426457856,1121940816,310981488,632,7144,3080,0,200,0,0
2021-05-28,24100543763,9747738882,3426197739,573051906,436599492,1141185797,319274876,640,7354,3178,0,204,0,0
2021-05-29,24578602182,9912340272,3501508235,588454965,445154496,1160496626,325725179,648,7468,3229,0,206,0,0
2021-05-30,25042610857,10072991710,3574816854,603993594,453777619,1179837269,332177140,656,7582,3280,0,208,0,0
2021-05-31,25350974169,10109630561,3649034981,609018548,462555720,1199357152,338647375,664,7696,3331,0,210,0,0
2021-06-01,25824405282,10271867169,3724397913,625263275,471486156,1219015151,345132002,672,7810,3382,0,212,0,0
2021-06-02,26303514206,10434777027,3800664999,641896017,480549312,1238825473,351630678,681,7924,3433,0,214,0,0
2021-06-03,26787572874,10598512876,3877888863,658828209,489727038,1258807723,358142573,690,8038,3484,0,216,0,0
2021-06-04,27369389712,10775437597,3977905915,679067311,500791639,1278996856,366685178,699,8254,3588,0,220,0,0
2021-06-05,27890267464,10947130595,4060566422,697306741,510153704,1299271233,373299289,708,8371,3642,0,222,0,0
2021-06-06,28395533087,11114415656,4141254514,715748050,519543215,1319593092,379915485,717,8488,3696,0,224,0,0
2021-06-07,28905939721,11282506006,4223382240,734465797,528997124,1340171846,386541362,726,8611,3750,0,226,0,0
2021-06-08,29422716205,11451410423,4306860570,753518595,538535418,1361020771,393175610,735,8734,3804,0,228,0,0
2021-06-09,29946325159,11621088431,4391557144,772951743,548180260,1382141590,399816950,746,8859,3858,0,230,0,0
2021-06-10,30476387361,11791552735,4477417977,792999854,557930248,1403538655,406465206,757,8986,3912,0,232,0,0
2021-06-11,31115038675,11976555436,4587920634,816923955,569650273,1425204327,415170469,768,9224,4034,0,236,0,0
2021-06-12,31686379308,12155427316,4679623898,838363425,579704814,1446966601,421898632,779,9357,4098,0,238,0,0
2021-06-13,32239697531,12329564286,4769009311,859919658,589795567,1468774319,428629259,790,9490,4162,0,240,0,0
2021-06-14,32798306033,12504664637,4859469870,881895739,599986858,1490861042,435376655,801,9623,4226,0,242,0,0
2021-06-15,33363314763,12680717457,4951064223,904227298,610300914,1513209868,442147928,812,9756,4290,0,244,0,0
2021-06-16,33935176504,12857703735,5043739128,926998084,620711589,1535814736,448933469,823,9889,4354,0,246,0,0
2021-06-17,34514174419,13035890873,5137607153,950095764,631201232,1558631879,455730139,834,10022,4418,0,248,0,0
2021-06-18,35210738944,13229927352,5257876899,977180096,643559203,1581624420,464588992,845,10268,4546,0,252,0,0
2021-06-19,35833003695,13416951324,5357976275,1001171365,654174596,1604704335,471435075,856,10407,4613,0,254,0,0
2021-06-20,36434620991,13598659050,5455673940,1025253376,664810957,1627808904,478282542,867,10546,4680,0,256,0,0
2021-06-21,37041185415,13781168719,5553955185,1049466724,675477430,1650999727,485141487,878,10685,4747,0,258,0,0
2021-06-22,37654041196,13964600975,5653047490,1073822778,686198365,1674409222,492017320,889,10824,4814,0,260,0,0
2021-06-23,38273639069,14148978563,5752911042,1098338778,696964306,1698017972,498927701,900,10963,4881,0,262,0,0
2021-06-24,38899338329,14334261652,5853543983,1123033402,707786498,1721811078,505923269,911,11102,4948,0,264,0,0
2021-06-25,39650802562,14536290365,5982422788,1151997070,720459592,1745779465,515091845,923,11362,5096,0,268,0,0
2021-06-26,40320904726,14731843379,6089157750,1177380815,731369141,1769815963,522320821,935,11510,5173,0,270,0,0
2021-06-27,40969068179,14920547481,6193511100,1202830893,742297847,1793884573,529609831,947,11658,5250,0,272,0,0
2021-06-28,41622530224,15110224203,6298529461,1228395251,753254401,1818040910,537086614,959,11806,5327,0,274,0,0
2021-06-29,42281979956,15300887464,6404398888,1254075940,764235005,1842401074,544739520,971,11958,5404,0,276,0,0
2021-06-30,42948129944,15492784506,6511139478,1279922989,775233297,1866959461,552547083,983,12112,5481,0,278,0,0
2021-07-01,43620615309,15686001556,6618820777,1305923537,786247374,1891698218,560461612,995,12266,5558,0,280,0,0
2021-07-02,44426971289,15897098724,6757043885,1336659311,799111136,1916652738,570555582,1008,12546,5714,0,284,0,0
2021-07-03,45145573479,16102277394,6870913843,1363386507,810269882,1941731583,578681070,1021,12710,5795,0,286,0,0
2021-07-04,45839689329,16299146441,6982328917,1390178234,821452034,1966881338,586867142,1034,12874,5876,0,288,0,0
2021-07-05,46355484309,16362003007,7094355833,1404414140,832723886,1992225044,595123277,1047,13040,5957,0,290,0,0
2021-07-06,47059959809,16560655940,7207050286,1431367792,844114132,2017765294,603483719,1060,13206,6038,0,292,0,0
2021-07-07,47770607489,16760257736,7320429886,1458420541,855634989,2043522138,611920509,1073,13372,6119,0,294,0,0
2021-07-08,48487263525,16960890769,7434402711,1485597186,867325475,2069518866,620482614,1086,13540,6200,0,296,0,0
2021-07-09,49338533356,17180008151,7579572669,1517584815,881021676,2095825228,631242644,1099,13846,6364,0,300,0,0
2021-07-10,50102999462,17394038730,7699204541,1545414800,893004428,2122388955,640127584,1112,14026,6450,0,302,0,0
2021-07-11,50840961092,17598311642,7816283128,1573311278,905036310,2149148736,649081185,1125,14206,6536,0,304,0,0
2021-07-12,51583847859,17803443712,7933796833,1601293873,917190031,2176276017,658225821,1138,14386,6622,0,306,0,0
2021-07-13,52332607574,18009526511,8051766636,1629388094,929486484,2203842919,667558356,1151,14566,6708,0,308,0,0
2021-07-14,53087051800,18216477463,8170152319,1657599360,941911894,2231903283,677119124,1164,14746,6794,0,310,0,0
2021-07-15,53847624038,18424402680,8289003017,1685952524,954460467,2260495338,686927452,1177,14928,6880,0,312,0,0
2021-07-16,54756164843,18652949972,8440084970,1720077839,968978645,2289515839,699128898,1190,15250,7054,0,316,0,0
2021-07-17,55565186014,18875342097,8563554929,1749204850,981784711,2318821728,709517891,1203,15438,7145,0,318,0,0
2021-07-18,56346024098,19086910582,8684461443,1778388133,994629123,2348358912,720041068,1216,15626,7236,0,320,0,0
2021-07-19,57131506093,19299370911,8805742922,1807664520,1007544906,2378267410,730858802,1229,15814,7327,0,322,0,0
2021-07-20,57922408614,19512719449,8927436959,1837043851,1020647403,2408541946,741912249,1244,16002,7418,0,324,0,0
2021-07-21,58719188578,19727098562,9049556379,1866546365,1033839000,2439143035,753283836,1259,16190,7509,0,326,0,0
2021-07-22,59520932429,19942361041,9172128423,1896178785,1047072987,2470040442,765007654,1274,16378,7600,0,328,0,0
2021-07-23,60475144479,20179049761,9327217663,1932056887,1062162410,2501224309,779205469,1289,16716,7784,0,332,0,0
2021-07-24,61324819659,20409010789,9454007630,1962424507,1075444774,2532595309,791590975,1304,16916,7880,0,334,0,0
2021-07-25,62144371876,20627729985,9578162420,1992856713,1088735895,2564089030,804136716,1319,17116,7976,0,336,0,0
2021-07-26,62968683558,20847642052,9702689855,2023376566,1102053898,2595762958,817006719,1334,17316,8072,0,338,0,0
2021-07-27,63798531033,21068711649,9827678478,2054000649,1115387282,2627666127,830169451,1349,17516,8168,0,340,0,0
2021-07-28,64634290924,21291030194,9953123963,2084750796,1128736284,2659817748,843631749,1364,17716,8264,0,342,0,0
2021-07-29,65475543905,21514601809,10078948619,2115626683,1142101495,2692232822,857397057,1379,17916,8360,0,344,0,0
2021-07-30,66475524019,21760861860,10237448871,2152980534,1157315464,2724933122,873577523,1394,18286,8548,0,348,0,0
2021-07-31,67366578774,21999926810,10367073333,2184458063,1170707509,2757822823,887931285,1409,18500,8646,0,350,0,0
2021-08-01,68225889335,22227522095,10494023798,2215999127,1184105972,2790824987,902434477,1424,18718,8744,0,352,0,0
2021-08-02,69089683468,22456039353,10621210152,2247622220,1197516659,2824084109,917274052,1478,18938,8842,0,354,0,0
2021-08-03,69958288682,22685605824,10748675863,2279340191,1210939416,2857640223,932360736,1532,19158,8942,0,356,0,0
2021-08-04,70832055230,22916235286,10876428395,2311169786,1224374643,2891364263,947738466,1588,19378,9042,0,358,0,0
2021-08-05,71710868961,23148043959,11004500082,2343119564,1237824153,2925246516,963406450,1646,19598,9142,0,360,0,0
2021-08-06,72752980568,23403291697,11165132258,2381906314,1253115106,2959331180,981559185,1705,19988,9342,0,364,0,0
2021-08-07,73681166348,23650573592,11296667450,2414449718,1266580053,2993603087,998103529,1764,20217,9447,0,366,0,0
2021-08-08,74576649979,23886167745,11425488304,2447050343,1280048302,3028047687,1014946198,1823,20446,9552,0,368,0,0
2021-08-09,75475532214,24122687053,11554574094,2479716383,1293526964,3062639347,1031941280,1882,20677,9657,0,370,0,0
2021-08-10,76378924498,24360373906,11683921081,2512459782,1307014409,3097663042,1049092506,1941,20908,9762,0,372,0,0
2021-08-11,77286926577,24599183106,11813549835,2545314770,1320511419,3133017662,1066382389,2292,21139,9867,0,374,0,0
2021-08-12,78199003102,24839036060,11943958904,2578290920,1334033353,3168649936,1083826672,3001,21370,9972,0,376,0,0
2021-08-13,79277671421,25103368729,12107454876,2618471129,1349485574,3204486265,1103527027,5017,21778,10192,0,380,0,0
2021-08-14,80237161615,25358737746,12241772906,2652034147,1363159517,3240390085,1121252321,7476,22016,10309,0,382,0,0
2021-08-15,81162338761,25601975050,12373408342,2685647432,1376855160,3276336857,1139032217,10075,22254,10426,0,384,0,0
2021-08-16,82091221759,25846435158,12505357584,2719347246,1390620144,3312698612,1156872366,13872,22492,10543,0,386,0,0
2021-08-17,83024221098,26092165506,12637896291,2753134419,1404524714,3349516646,1174855321,22252,22730,10660,0,388,0,0
2021-08-18,83961457410,26339084105,12770872822,2787032589,1418553090,3386722654,1192980364,37144,22970,10777,0,390,0,0
2021-08-19,84902833447,26587273608,12904295786,2821046539,1432722121,3424258826,1211246316,58610,23210,10894,0,392,0,0
2021-08-20,86014698354,26861102953,13070585933,2862481523,1448874175,3462085380,1231777321,85517,23642,11128,0,396,0,0
2021-08-21,87004311423,27125434531,13207670174,2897001633,1463263963,3500076850,1250440850,119371,23901,11251,0,398,0,0
2021-08-22,87959646044,27377597421,13342084724,2931574387,1477684204,3538175168,1269285087,158791,24162,11374,0,400,0,0
2021-08-23,88918633880,27630654448,13477389397,2966223571,1492198877,3576479608,1288310949,207858,24425,11497,0,402,0,0
2021-08-24,89881513638,27884645010,13613476300,3000964096,1506788789,3614980742,1307572554,272913,24688,11620,0,404,0,0
2021-08-25,90848535693,28139639592,13750269487,3035820790,1521434885,3653679582,1327068063,351842,24951,11743,0,406,0,0
2021-08-26,91819870537,28395662126,13887668458,3070791191,1536134462,3692582928,1346809461,448885,25214,11866,0,408,0,0
2021-08-27,92965135074,28677978847,14058158181,3113323226,1552718357,3731702351,1368983381,564075,25678,12106,0,412,0,0
2021-08-28,93985241288,28949871118,14199443562,3148712362,1567485697,3770955307,1389520046,692454,25953,12232,0,414,0,0
2021-08-29,94970616065,29209357660,14338005618,3184153691,1582285548,3810296366,1410433521,831124,26230,12358,0,416,0,0
2021-08-30,95959111110,29469755681,14477271260,3219668466,1597171484,3849892761,1431518129,989351,26509,12484,0,418,0,0
2021-08-31,96951192583,29731123228,14617164291,3255267755,1612193200,3889654146,1452833332,1167342,26788,12610,0,420,0,0
2021-09-01,97947259424,29993531706,14757509731,3290970551,1627335403,3929541496,1474420040,1366586,27067,12736,0,422,0,0
2021-09-02,98946653849,30256960675,14898300917,3326774474,1642584392,3969544776,1496333603,1583487,27346,12862,0,424,0,0
2021-09-03,100122433306,30547538507,15072005915,3370228379,1659767822,4009668166,1520695047,1817063,27828,13108,0,428,0,0
2021-09-04,101169845251,30826999108,15216391724,3406368648,1675179929,4049845026,1543358284,2059282,28113,13237,0,430,0,0
2021-09-05,101968054585,30947058087,15358058275,3428035653,1690633812,4090063856,1566322557,2308039,28398,13366,0,432,0,0
2021-09-06,102769447527,31068075240,15499933306,3449747135,1706167350,4130435620,1589540344,2569541,28685,13495,0,434,0,0
2021-09-07,103788072048,31337028929,15642043537,3486043170,1721784647,4170958262,1613063984,2843963,28972,13624,0,436,0,0
2021-09-08,104810516782,31607028217,15784342771,3522415841,1737477257,4211559243,1636961192,3129098,29259,13753,0,438,0,0
2021-09-09,105836427969,31878039417,15926825701,3558875421,1753262478,4252240395,1661223458,3423571,29546,13882,0,440,0,0
2021-09-10,107040464538,32176438037,16101853026,3603059089,1770962960,4293010791,1688011978,3727657,30044,14132,0,444,0,0
