Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin,Medicago,Sanofi/GSK,SKYCovione,Valneva
2022-10-08,1422225956,366736839,155938013,36263245,22599659,11694831,52436020,988567,981517,175,0,3,146,2867
2022-10-09,1474268149,383738241,158660818,36223881,22599659,8449005,52436281,988567,1007168,175,863,3,146,2891
2022-10-10,1422561858,366804096,155940009,36263639,22599661,11707546,52437095,988571,982982,175,0,3,146,2993
2022-10-11,1422990577,366874208,155941386,36266005,22599774,11715661,52438474,988606,984166,175,0,3,160,3221
2022-10-12,1795853031,602701985,155942662,55185262,22599921,11722213,52439859,988643,1020890,175,0,3,167,3349
2022-10-13,1395394337,367017656,155943943,27014830,22599999,11729288,52441273,988690,986750,175,0,3,174,3599
2022-10-14,1702391460,431346068,188418362,45841418,24445547,11747293,54761857,988718,1040775,336,0,6,187,4860
2022-10-15,1427172966,367549096,155946788,36277876,22600162,11745105,52443491,988729,990919,175,0,3,192,3970
2022-10-16,1427331927,367582373,155947501,36278177,22600162,11748300,52443784,988730,991703,175,0,3,192,4062
2022-10-17,1427730968,367647089,155949103,36278440,22600237,11754601,52445164,988741,992810,175,0,3,199,4186
2022-10-18,1428228696,367720670,155950555,36281306,22600356,11759584,52446592,988752,993993,175,0,3,206,4458
2022-10-19,1804353269,605405864,155951963,55206490,22600523,11764962,52448132,988761,1033712,175,0,3,214,4598
2022-10-20,1426648435,367874662,155861303,36286899,22600675,8520629,52449568,988772,996615,175,0,3,220,4868
2022-10-21,1710870044,433470239,188427788,45857486,24446229,11786303,54770492,988782,1051079,336,0,6,227,6424
2022-10-22,1404636449,368879351,155956102,27019502,22600845,11781958,52451923,988785,1000589,175,0,3,232,5353
2022-10-23,1430750318,368925192,155864635,36293657,22600845,8535018,52452165,988785,1001304,175,0,3,232,5359
2022-10-24,1433749459,368988242,155958354,36294290,22601063,11789414,52453515,988793,1002281,175,0,3,237,5393
2022-10-25,1434291558,369055746,155959864,36297070,22601299,11793948,52454864,988805,1003614,175,0,3,242,5515
2022-10-26,1812907809,608215249,155961234,55227392,22601521,11798422,52456065,988813,1045738,175,0,3,248,5649
2022-10-27,1435341247,369197426,155962708,36302717,22601736,11802901,52457476,988821,1005819,175,0,3,254,5697
2022-10-28,1719340811,434401408,188437302,45873428,24447324,11818541,54778406,988840,1059847,336,0,6,260,7584
2022-10-29,1439164857,369609731,155965985,36307915,22601987,11813425,52459969,988840,1009322,175,0,3,261,6469
2022-10-30,1439418909,369666404,155967530,36308119,22601991,11815450,52460668,988840,1010274,175,0,3,261,6469
2022-10-31,1411315056,369725258,155968366,27023193,22602159,11819935,52461621,988860,1011012,175,0,3,266,6543
2022-11-01,1440212296,369777049,155968705,36310412,22602185,11823625,52462403,988862,1012081,175,0,3,274,6625
2022-11-02,1818923703,610416339,155877706,55248588,22602203,8575275,52463332,988866,1056943,175,0,3,281,6845
2022-11-03,1441253546,369943263,155971148,36315288,22602226,11828743,52464403,988880,1014119,175,0,3,286,6967
2022-11-04,1726278386,435455418,188445827,45886993,24447661,11843092,54785196,988887,1068480,336,0,6,292,8510
2022-11-05,1444517841,370408801,155974451,36320799,22602278,11836848,52466380,988888,1017459,175,0,3,297,7285
2022-11-06,1506771938,398731802,158790299,36344424,22602278,11838336,52466612,988888,1045317,175,863,3,297,7385
2022-11-07,1445438568,370544378,155977379,36321320,22602305,11842001,52467744,988895,1019017,175,0,3,302,7451
2022-11-08,1446189613,370633114,155979539,36323757,22602316,11845588,52469018,988905,1020152,175,0,3,303,7587
2022-11-09,1831356003,613050565,155981712,55262221,22602374,11848776,52470315,988907,1072032,175,0,3,306,7727
2022-11-10,1447622521,370837927,155983873,36329145,22602429,11852210,52471663,988913,1022595,175,0,3,308,7853
2022-11-11,1734300369,436902019,188459352,45901369,24447950,11866443,54792613,988913,1076768,336,0,6,317,9580
2022-11-12,1451051465,371484273,155988485,36334717,22602568,11859733,52473727,988913,1025556,175,0,3,319,8153
2022-11-13,1448939175,371554780,155897947,36334903,22602568,8611697,52474056,988913,1026418,175,0,3,319,8181
2022-11-14,1452190123,371649825,155992483,36335163,22602627,11864770,52475219,988914,1027346,175,0,3,320,8397
2022-11-15,1453024332,371752399,155995280,36338338,22602711,11867951,52476464,988923,1028343,175,0,3,320,8475
2022-11-16,1841014006,615736526,155998130,55277367,22602784,11870942,52477595,988929,1083729,175,0,3,322,8719
2022-11-17,1454636125,371964507,156000902,36344450,22602828,11873776,52478691,988930,1030099,175,0,3,326,9353
2022-11-18,1742518152,437377259,188476916,45917555,24448254,11887938,54799602,988938,1084765,336,0,6,332,11134
2022-11-19,1458023819,372101395,156006321,36350137,22602869,11881382,52480617,988938,1033534,175,0,3,333,9632
2022-11-20,1458544291,372166103,156007836,36350499,22602869,11882871,52480953,988939,1034510,175,0,3,333,9638
2022-11-21,1459291033,372241714,156010386,36350831,22602869,11886151,52481565,988940,1035517,175,0,3,339,9822
2022-11-22,1460267069,372348656,156012908,36353639,22602896,11889223,52482612,988945,1036979,175,0,3,341,9896
2022-11-23,1849658649,617277955,156015347,55292404,22602909,11891937,52483659,988950,1097729,175,0,3,347,9992
2022-11-24,1461637027,372545046,156017834,36359312,22602961,11894523,52484768,988951,1039121,175,0,3,351,10056
2022-11-25,1750414671,438722405,188494122,45933163,24448398,11908846,54805749,988952,1094034,336,0,8,354,11902
2022-11-26,1464913564,373130375,156024047,36364955,22603016,11902575,52486731,988952,1042826,175,0,4,354,10220
2022-11-27,1462914734,373204660,155934980,36365180,22603016,8654449,52487332,988952,1044131,175,0,4,354,10296
2022-11-28,1466286597,373310402,156029597,36365403,22603031,11907914,52488382,988954,1045300,175,0,4,358,10330
2022-11-29,1467248840,373439205,156032210,36367985,22603079,11911615,52489411,988955,1046368,175,0,4,360,10342
2022-11-30,1858185586,619084601,156034432,55310035,22603584,11915471,52490318,988965,1109732,175,0,4,365,10720
2022-12-01,1469084561,373726791,156036797,36373649,22603786,11919017,52491346,988965,1049491,175,0,4,370,10822
2022-12-02,1758723546,439329981,188512273,45947825,24449401,11933456,54812134,988967,1104925,336,0,8,374,12884
2022-12-03,1472309478,373886366,156041290,36378798,22604016,11927701,52492882,988967,1053515,175,0,4,374,11075
2022-12-04,1533759977,402749412,158765860,36402568,22604016,8679976,52493112,988967,1083073,175,863,4,374,11075
2022-12-05,1473718731,374108358,156045224,36379224,22604061,11933789,52494209,988975,1055529,175,0,4,378,11085
2022-12-06,1474777570,374297314,156048062,36381383,22604062,11937413,52495334,988981,1056684,175,0,4,379,11151
2022-12-07,1867464790,620937463,156050719,55326271,22604062,11940599,52496550,988997,1121867,175,0,4,383,11355
2022-12-08,1476668695,374570223,156051979,36386096,22604062,11944615,52496909,988997,1058967,175,0,4,390,11477
2022-12-09,1766589981,440329712,188526807,45960078,24449449,11959555,54817143,988997,1114016,336,0,8,397,13680
2022-12-10,1479672689,374872917,156056142,36390644,22604064,11953287,52497921,988998,1062241,175,0,4,400,11778
2022-12-11,1480211287,374925939,156057578,36390867,22604064,11954934,52498235,988998,1063009,175,0,4,400,11780
2022-12-12,1452471122,375118148,156060796,27036659,22604072,11959005,52499266,989000,1063898,175,0,4,402,11830
2022-12-13,1482224285,375305915,156064307,36392828,22604073,11962481,52500272,989000,1065295,175,0,4,403,11932
2022-12-14,1876496889,622836044,156067991,55341595,22604074,11965349,52501224,989001,1132363,175,0,4,405,12066
2022-12-15,1484230246,375692157,156072274,36396638,22604075,11968111,52502392,989001,1067325,175,0,4,408,12190
2022-12-16,1775003590,441657354,188550261,45970489,24449460,11982006,54823542,989001,1122291,336,0,8,411,14286
2022-12-17,1487349516,376090684,156081582,36398763,22604075,11974740,52504321,989005,1070632,175,0,4,411,12301
2022-12-18,1487871787,376139121,156086906,36398827,22604075,11975866,52504796,989005,1071467,175,0,4,411,12303
2022-12-19,1488710268,376284388,156090515,36399003,22604075,11979103,52505797,989007,1072626,175,0,4,413,12511
2022-12-20,1489675168,376369255,156094534,36400290,22604075,11982454,52506592,989007,1073796,175,0,4,416,12625
2022-12-21,1884909663,624499535,156097898,55351936,22604075,11985705,52507660,989007,1142510,175,0,6,420,12997
2022-12-22,1491314444,376669746,156100750,36402939,22604075,11988358,52508640,989007,1076117,175,0,8,426,13013
2022-12-23,1781777837,442438931,188575804,45976332,24449460,12002616,54829021,989007,1131256,336,0,98,428,15096
2022-12-24,1477742581,375196913,155216784,35991291,22604057,11994861,52509193,989007,1067974,168,0,72,429,13056
2022-12-25,1493702380,376863382,156104064,36404826,22604075,11996258,52509317,989007,1079754,175,0,72,429,13060
2022-12-26,1494286031,376999553,156106377,36404877,22604076,11997467,52510266,989007,1080620,175,0,172,434,13060
2022-12-27,1466245834,377161714,156106936,27038614,22604077,11998857,52511407,989007,1081755,175,0,274,435,13158
2022-12-28,1862190837,625877615,156106939,45991363,22604077,12004184,52512604,989008,1151881,175,0,308,436,13250
2022-12-29,1467016075,377423374,156106945,27038695,22604077,12009201,52513637,989008,1083588,175,0,416,444,13366
2022-12-30,1756798132,443157906,188580136,36611697,24449463,12024551,54833917,989008,1137914,336,0,554,447,15570
2022-12-31,1464875148,377482658,156014803,27039205,22604078,8768801,52514134,989008,1084644,175,0,538,447,13522
2023-01-01,1467455148,377483697,156106966,27039205,22604078,12019459,52514298,989008,1084656,175,0,552,447,13522
2023-01-02,1467548003,377581156,156106968,27039249,22604078,12020941,52515141,989008,1085083,175,0,642,449,13586
2023-01-03,1467724764,377696050,156106969,27039272,22604078,12025568,52516031,989009,1085525,175,0,786,450,13590
2023-01-04,1864241078,626823017,156106971,45994228,22604078,12029573,52517011,989012,1156609,175,0,906,453,13760
2023-01-05,1468310549,377945628,156106972,27039390,22604078,12033743,52518012,989012,1086895,175,0,1092,461,13828
2023-01-06,1756248018,443811197,188488001,36613024,24449463,8798532,54838857,989013,1141623,336,0,1410,463,15938
2023-01-07,1466978158,378146833,156014819,27040044,22604078,8791671,52519224,989013,1089335,175,0,1452,464,13907
2023-01-08,1469681275,378162645,156106982,27040090,22604078,12042411,52519334,989013,1089925,175,0,1472,464,13907
2023-01-09,1469829347,378261528,156106986,27040191,22604079,12045754,52520274,989013,1090579,175,0,1630,468,14001
2023-01-10,1470301519,378366098,156106988,27040320,22604080,12048907,52521374,989013,1091859,175,0,1922,472,14123
2023-01-11,1867947819,627965622,156106991,45997013,22604080,12051789,52522366,989016,1164671,175,0,2132,479,14253
2023-01-12,1471200949,378570139,156106995,27040506,22604080,12054992,52523299,989016,1093490,175,0,2328,482,14397
2023-01-13,1762543418,444497471,188580215,36615376,24449465,12068329,54844276,989023,1148642,336,0,2698,483,16686
2023-01-14,1472835927,378759031,156107018,27041360,22604080,12060483,52524602,989023,1096202,175,0,2737,484,14591
2023-01-15,1472976879,378775015,156107018,27041362,22604080,12061281,52524750,989023,1096749,175,0,2761,484,14591
2023-01-16,1473357118,378848946,156107018,27041445,22604080,12063406,52525594,989023,1097460,175,0,2925,487,14595
2023-01-17,1473785051,378912072,156107019,27041600,22604080,12065206,52526546,989023,1098350,175,0,3201,488,14597
2023-01-18,1872187015,628933899,156107021,46001939,22604080,12066764,52527524,989023,1173305,175,0,3417,491,14729
2023-01-19,1474510118,379028458,156107022,27041777,22604080,12068365,52528336,989024,1100344,175,0,3773,492,14871
2023-01-20,1766059562,444873842,188580258,36616969,24449465,12079513,54849296,989024,1155468,336,0,4164,495,17156
2023-01-21,1461490454,379149909,156014876,27042536,22604080,10719,52529672,989024,1102361,175,0,4127,495,15016
2023-01-22,1457963186,368536657,156107043,26979202,22604080,3260259,52529867,989024,1099311,175,0,4137,495,15016
2023-01-23,1464454572,379199154,156107043,27042621,22604080,3260259,52530740,989024,1103045,175,0,4277,495,15080
2023-01-24,1476571619,379238860,156107045,27042700,22604081,12069926,52531551,989024,1103611,175,0,4651,495,15182
2023-01-25,1875510555,629586947,156107048,46006533,22604081,12069981,52532360,989024,1179464,175,0,4837,500,15226
2023-01-26,1477141059,379314355,156107048,27042850,22604081,12070750,52533143,989024,1105047,175,0,5215,507,15340
2023-01-27,1768803830,445660825,188580293,36618771,24449466,12081633,54853981,989024,1160115,336,0,5690,508,17516
2023-01-28,1478218268,379629908,156107064,27043501,22604081,12072229,52534198,989024,1107483,175,0,5589,508,15363
2023-01-29,1462651291,377997280,155220244,26629856,22604063,12072079,52534254,989024,1097040,168,0,5591,508,15359
2023-01-30,1478534198,379665914,156107067,27043544,22604081,12073578,52535082,989025,1108852,175,0,5739,510,15363
2023-01-31,1478785907,379692457,156107067,27043580,22604082,12075055,52535785,989025,1109710,175,0,6047,511,15365
2023-02-01,1878137011,630297221,156107070,46010978,22604083,12076196,52536535,989025,1186865,175,0,6191,513,15493
2023-02-02,1479147830,379738044,156107072,27043715,22604083,12077382,52537332,989025,1110994,175,0,6447,515,15617
2023-02-03,1770756443,445324320,188580315,36619963,24449468,12088601,54858221,989025,1165889,338,0,6846,515,17840
2023-02-04,1479849644,379555873,156107079,27044391,22604083,12079365,52538537,989025,1112794,176,0,6678,515,15678
2023-02-05,1471111628,368931246,156014912,26980983,22604083,8830065,52538672,989025,1109792,176,0,6704,515,15678
2023-02-06,1480044212,379579304,156107079,27044481,22604083,12080835,52539470,989025,1113850,176,0,6800,515,15682
2023-02-07,1480220041,379597327,156107079,27044517,22604083,12081940,52540408,989025,1114441,176,0,6836,516,15768
2023-02-08,1879996902,630436977,156107079,46015694,22604083,12083012,52541263,989025,1192745,176,0,6938,517,15878
2023-02-09,1480529131,379635506,156107080,27044651,22604083,12084078,52542114,989025,1115665,176,0,7194,519,15980
2023-02-10,1772246428,445974538,188580336,36621616,24449469,12095158,54863154,989025,1170595,338,0,7564,519,18214
2023-02-11,1478441430,379913269,156014924,27045261,22604084,8836720,52543352,989025,1117227,176,0,7361,521,16046
2023-02-12,1481049494,379917121,156107092,27045261,22604084,12086538,52543564,989025,1117514,176,0,7365,521,16046
2023-02-13,1481171950,379931876,156107092,27045304,22604084,12087799,52544336,989025,1117915,176,0,7421,525,16046
2023-02-14,1481303502,379947092,156107092,27045388,22604084,12088859,52545051,989026,1118315,176,0,7553,526,16140
2023-02-15,1881485517,631013394,156107093,46021573,22604085,12089855,52545852,989026,1197507,176,0,7597,529,16300
2023-02-16,1481549379,379979795,156107093,27045545,22604085,12090903,52546674,989026,1119294,176,0,7647,531,16302
2023-02-17,1773266446,438151590,188580347,36622552,24449471,12101837,54867717,989026,1174123,338,0,7984,534,18514
2023-02-18,1482022725,376085591,156107097,27046025,22604086,12092556,52547910,989026,1120845,176,0,7792,535,16334
2023-02-19,1463826111,374447949,155128110,26632281,22604068,8842886,52548074,989026,1109998,169,0,7792,535,16330
2023-02-20,1479581434,376097218,156014930,27046053,22604086,8844109,52548617,989026,1121640,176,0,7852,535,16334
2023-02-21,1482257223,376105278,156107097,27046098,22604086,12094553,52549112,989026,1122119,176,0,7940,536,16334
2023-02-22,1882817261,627374838,156107098,46025530,22604086,12095387,52549968,989026,1202440,176,0,7976,536,16336
2023-02-23,1482443138,376138033,156107099,27046240,22604087,12096204,52550876,989027,1123051,176,0,8082,537,16346
2023-02-24,1771919746,437920697,188580351,36624104,24449473,12107127,54872302,989027,1178137,338,0,8400,540,18542
2023-02-25,1479100691,375977243,156014933,27046928,22604088,8848162,52552643,989027,1124779,176,0,8181,542,16359
2023-02-26,1479127660,375980792,156014933,27046928,22604088,8848340,52552931,989027,1125189,176,0,8181,542,16361
2023-02-27,1481787345,375995771,156107101,27047002,22604089,12098675,52553805,989027,1125860,176,0,8239,542,16367
2023-02-28,1481877547,376009238,156107101,27047083,22604089,12099588,52554554,989027,1126314,176,0,8281,544,16369
2023-03-01,1882708854,627431635,156107101,46030012,22604095,12100301,52555221,989027,1207291,176,0,8389,544,16373
2023-03-02,1482009086,376029179,156107101,27047173,22604097,12101178,52555825,989027,1127061,176,0,8477,544,16441
2023-03-03,1774935769,440281573,188580363,36625065,24449482,12111819,54876821,989027,1181937,338,0,8808,546,18632
2023-03-04,1483436341,378403666,156107107,27047641,22604097,12102319,52556746,989027,1128397,176,0,8577,546,16503
2023-03-05,1477244929,367769146,156107107,26984140,22604097,12102442,52556907,989027,1125161,176,0,8579,546,16503
2023-03-06,1483521344,378415260,156107107,27047661,22604098,12103130,52557528,989027,1129059,176,0,8619,548,16511
2023-03-07,1483596421,378426176,156107107,27047705,22604098,12103672,52558165,989027,1129452,176,0,8651,549,16573
2023-03-08,1884731738,629996154,156107107,46032856,22604100,12104176,52558745,989027,1211365,176,0,8709,549,16573
2023-03-09,1483728636,378445286,156107107,27047769,22604108,12104842,52559373,989027,1130172,176,0,8735,549,16627
2023-03-10,1765798083,444368242,187327387,36280605,22642110,12115435,52565042,989027,1185136,338,0,9028,550,18872
2023-03-11,1483978387,379818526,156107108,27048188,22604118,12105815,52560389,989027,1131636,176,0,8795,550,16712
2023-03-12,1477783305,369183099,156107108,26984661,22604118,12105944,52560550,989027,1128366,176,0,8795,550,16712
2023-03-13,1484054802,379826753,156107108,27048217,22604118,12106478,52561356,989027,1132261,176,0,8809,552,16712
2023-03-14,1484119524,379833252,156107108,27048252,22604118,12106949,52562150,989028,1132555,176,0,8891,552,16832
2023-03-15,1885564430,631550802,156107108,46036413,22604118,12107429,52562969,989028,1215267,176,0,8915,552,17120
2023-03-16,1484237046,379847403,156107108,27048309,22604119,12107995,52563767,989028,1133249,176,0,8963,553,17170
2023-03-17,1775360361,445195691,188352504,36594739,24449506,12118379,54885139,989028,1188190,338,0,9302,554,19548
2023-03-18,1481889325,379869116,156014960,27048872,22604121,8859245,52565357,989028,1134369,176,0,9048,556,17349
2023-03-19,1466245871,378231171,155128140,26635031,22604104,8858987,52565529,989028,1123485,169,0,9060,556,17345
2023-03-20,1484543748,379881600,156107127,27048889,22604123,12109348,52566443,989028,1135077,176,0,9102,556,17389
2023-03-21,1484583777,379889367,156107128,27048905,22604125,12109847,52567246,989028,1135258,176,0,9126,557,17411
2023-03-22,1886325380,631750430,156107129,46040137,22604125,12110221,52568129,989029,1218561,176,0,9148,557,17455
2023-03-23,1484696797,379907258,156107129,27048992,22604125,12110854,52568930,989029,1135836,176,0,9206,557,17511
2023-03-24,1774302389,445513690,188580404,36628218,24449510,12121477,54889819,989029,1190799,338,0,9540,558,19814
2023-03-25,1481175582,379926713,156014978,27049491,22604125,8862322,52569721,989029,1137077,176,0,9279,558,17649
2023-03-26,1461891282,367649653,155220325,26572051,22604107,12111554,52569908,989029,1122744,169,0,9283,558,17645
2023-03-27,1483825893,379938037,156107145,27049504,22604130,12112327,52570796,989029,1137782,176,0,9301,558,17707
2023-03-28,1483886757,379946726,156107145,27049521,22604132,12112842,52571582,989029,1138158,176,0,9355,559,17737
2023-03-29,1483941817,379955404,156107145,27049546,22604133,12113303,52572396,989029,1138535,176,0,9393,559,17739
2023-03-30,1483995616,379964395,156107146,27049576,22604133,12114005,52573123,989029,1138794,176,0,9471,559,17785
2023-03-31,1774797405,435018652,188580591,36629236,24449519,12124492,54894536,989029,1193785,338,0,9884,562,20108
2023-04-01,1481574186,374702104,156015150,27050090,22604134,8865521,52574508,989029,1139553,176,0,9608,562,17950
2023-04-02,1477943429,364064841,156107317,26986494,22604134,12115219,52574658,989029,1136022,176,0,9610,562,17950
2023-04-03,1484192587,374711555,156107317,27050109,22604134,12116109,52575232,989029,1139803,176,0,9622,564,17952
2023-04-04,1484230575,374718942,156107317,27050118,22604135,12117008,52575898,989029,1139949,176,0,9636,564,17952
2023-04-05,1484268563,374727529,156107317,27050144,22604138,12117123,52576548,989029,1140111,176,0,9642,564,18004
2023-04-06,1484287560,374729879,156107317,27050188,22604138,12117823,52576717,989029,1140341,176,0,9666,564,18086
2023-04-07,1771156220,431861720,188580597,36566861,24449523,12127940,54897360,989029,1191650,338,0,10012,565,20308
2023-04-08,1331651839,345207214,142417358,22875286,22604120,12117689,52577092,989029,969739,169,0,9693,565,10154
2023-04-09,1325444730,334568871,142417358,22811683,22604120,12117758,52577216,989029,966194,169,0,9693,565,10154
2023-04-10,1347358661,346858236,143304178,23289198,22604139,12118200,52577986,989029,981076,176,0,9697,566,10158
2023-04-11,1347394871,346867080,143304178,23289206,22604143,12118936,52578653,989029,981228,176,0,9707,566,10158
2023-04-12,1347431345,346876800,143304179,23289234,22604143,12119507,52579270,989029,981396,176,0,9713,566,10158
2023-04-13,1347469218,346885689,143304179,23289251,22604143,12120066,52579909,989029,981528,176,0,9747,567,10158
2023-04-14,1639456243,411411452,175777458,32869658,24449531,12130658,54901126,989029,1036370,338,0,10128,567,12386
2023-04-15,1347592203,347138368,143304180,23289696,22604146,12121183,52580951,989029,982087,176,0,9808,567,10163
2023-04-16,1331935373,345499426,142417360,22875772,22604128,12120928,52581016,989029,971028,169,0,9812,567,10159
2023-04-17,1345065932,347150897,143212013,23289704,22604146,8872435,52581673,989029,982307,176,0,9822,567,10163
2023-04-18,1347678588,347160574,143304184,23289709,22604147,12122655,52582316,989029,982471,176,0,9848,567,10163
2023-04-19,1347714435,347170843,143304185,23289734,22604149,12123428,52582941,989029,982632,176,0,9850,567,10163
2023-04-20,1347751992,347181888,143304185,23289757,22604150,12124106,52583621,989029,982821,176,0,9862,567,10163
2023-04-21,1637497733,411483205,175777469,32870793,24449535,12134841,54904746,989030,1037690,338,0,10256,568,12402
2023-04-22,1346732939,347206833,143304188,23290319,22604150,12125270,52584767,989030,983414,176,0,9911,569,10171
2023-04-23,1322309986,334934396,142325201,22812753,22604132,8875459,52585165,989030,968715,169,0,9911,569,10167
2023-04-24,1346809943,347229463,143304189,23290342,22604152,12126037,52586191,989030,983632,176,0,9913,569,10171
2023-04-25,1346854081,347243658,143304189,23290348,22604153,12126622,52587046,989034,983753,176,0,9915,570,10171
2023-04-26,1346896911,347258788,143304189,23290361,22604153,12127125,52587964,989034,983908,176,0,9923,571,10171
2023-04-27,1346939120,347273402,143304189,23290385,22604153,12127663,52588855,989034,984121,176,0,9939,571,10171
2023-04-28,1637902222,407345474,175777476,32872026,24449538,12138118,54910226,989034,1039049,338,0,10312,573,12404
2023-04-29,1331379035,343541613,142417371,22877028,22604135,12128049,52590129,989034,973525,169,0,9960,573,10168
2023-04-30,1340846050,334546426,143304191,23227358,22604153,12128491,52590408,989034,981061,176,0,9960,573,10172
2023-05-01,1331399380,343547189,142417371,22877034,22604135,12128180,52590414,989034,973695,169,0,9960,573,10168
2023-05-02,1347095967,345196180,143304191,23291009,22604153,12128941,52590893,989034,984937,176,0,9976,573,10172
2023-05-03,1347118816,345202912,143304191,23291021,22604155,12129374,52591285,989034,985062,176,0,9984,573,10172
2023-05-04,1347143132,345208557,143304191,23291032,22604155,12129802,52591690,989034,985163,176,0,10000,573,10172
2023-05-05,1638131141,406983372,175777476,32872855,24449540,12140194,54912656,989034,1039849,338,0,10372,573,12416
2023-05-06,1344639588,344988839,143212024,23291296,22604155,8880981,52592371,989034,985388,176,0,10030,573,10178
2023-05-07,1322760784,332706784,142325204,22813687,22604137,8880660,52592389,989034,970655,169,0,10030,573,10174
2023-05-08,1047331801,261590751,143186300,23291298,22604155,12130906,52592938,989034,669899,176,0,10030,573,10178
2023-05-09,1047354927,261595909,143186301,23291301,22604157,12131260,52593403,989034,669971,176,0,10038,573,10178
2023-05-10,1047379323,261600572,143186301,23291308,22604161,12131595,52593963,989034,670047,176,0,10082,573,10178
2023-05-11,1047401940,261604966,143186302,23291314,22604161,12132065,52594497,989034,670110,176,0,10088,573,10178
2023-05-12,1339477404,323563297,175659599,32872936,24449546,12142533,54915452,989034,724831,338,0,10474,573,12422
2023-05-13,1047998890,261623978,143186307,23291493,22604161,12132909,52595227,989034,670226,176,0,10114,574,10181
2023-05-14,1026115297,249341582,142299487,22813869,22604143,12132634,52595215,989034,655456,169,0,10114,574,10177
2023-05-15,1048022839,261628382,143186307,23291495,22604162,12133611,52595763,989034,670291,176,0,10116,574,10181
2023-05-16,1048046230,261632445,143186307,23291502,22604173,12134260,52596257,989034,670336,176,0,10120,574,10181
2023-05-17,1048069513,261636575,143186307,23291508,22604173,12134635,52596876,989034,670412,176,0,10122,574,10181
2023-05-18,1041875941,250999669,143186307,23227871,22604173,12135067,52597519,989035,666776,176,0,10124,575,10181
2023-05-19,1338605721,323625337,175659605,32873227,24449559,12145567,54918607,989035,725190,338,0,10522,576,12424
2023-05-20,1045053110,261665376,143094143,23291651,22604174,8886239,52598431,989035,670555,176,0,10152,576,10182
2023-05-21,1013827957,249382862,142299490,22814020,22604156,3259916,52598542,989035,655781,169,0,10152,576,10178
2023-05-22,1047656173,261668557,143186310,23291653,22604174,12136355,52599159,989035,670595,176,0,10162,576,10182
2023-05-23,1047677101,261672045,143186311,23291653,22604175,12136934,52599671,989035,670634,176,0,10172,577,10182
2023-05-24,1047697412,261675072,143186311,23291656,22604175,12137404,52600208,989035,670679,176,0,10182,577,10182
2023-05-25,1047713919,261675488,143186311,23291669,22604175,12137972,52600522,989035,670714,176,0,10192,577,10182
2023-05-26,1338820166,323693485,175659608,32873496,24449560,12148028,54921364,989035,725546,338,0,10608,577,12432
2023-05-27,993005370,248275576,123058799,21775037,22604176,8888756,52601151,989035,406838,176,0,10222,0,10186
2023-05-28,989370072,237634494,123150966,21711386,22604176,12138342,52601344,989035,403167,176,0,10224,0,10186
2023-05-29,989390755,237637495,123150966,21711386,22604176,12138712,52601968,989035,403167,176,0,10228,0,10186
2023-05-30,995626532,248282048,123150966,21775037,22604176,12139158,52602506,989035,406872,176,0,10238,0,10186
2023-05-31,995643182,248285611,123150966,21775037,22604177,12139515,52602942,989035,406888,176,0,10250,0,10186
2023-06-01,995659771,248289161,123150966,21775041,22604177,12139808,52603335,989035,406899,176,0,10258,0,10186
2023-06-02,1284643245,315373809,155624268,31356951,24449562,12150236,54924295,989036,461710,338,0,10658,0,12442
2023-06-03,992071470,252016146,123058799,21775147,22604177,8890918,52604112,989036,406944,176,0,10270,0,10191
2023-06-04,960834436,239733275,122264147,21297508,22604159,3259916,52604165,989037,392148,169,0,10270,0,10187
2023-06-05,994665984,252019026,123150967,21775147,22604177,12140803,52604751,989037,406958,176,0,10274,0,10191
2023-06-06,994682171,252022255,123150967,21775149,22604177,12141189,52605206,989037,406970,176,0,10296,0,10191
2023-06-07,994697137,252025652,123150967,21775149,22604177,12141452,52605636,989037,406974,176,0,10296,0,10191
2023-06-08,994714247,252028942,123150967,21775153,22604178,12141737,52606091,989037,406978,176,0,10312,0,10191
2023-06-09,1277312838,317603521,154779982,31170875,24411573,12152036,54927156,989037,458038,338,0,10732,0,12448
2023-06-10,991037712,252279198,123058800,21775231,22604181,8892670,52606991,989037,407011,176,0,10328,0,10194
2023-06-11,959797631,239996309,122264148,21297588,22604163,3259916,52607021,989037,392215,169,0,10328,0,10190
2023-06-12,993631402,252282152,123150968,21775231,22604181,12142543,52607542,989037,407015,176,0,10330,0,10194
2023-06-13,993645511,252284697,123150968,21775231,22604182,12142850,52607945,989037,407027,176,0,10334,0,10194
2023-06-14,993659581,252287463,123150968,21775231,22604182,12143056,52608385,989037,407043,176,0,10342,0,10194
2023-06-15,993674080,252290624,123150968,21775231,22604182,12143318,52608936,989037,407050,176,0,10352,0,10194
2023-06-16,1288074501,310870103,155369740,31326193,24449567,12153498,54929820,989037,460962,338,0,10802,0,12452
2023-06-17,997102609,248604183,123150968,21775304,22604182,12143654,52609520,989037,407073,176,0,10386,0,10196
2023-06-18,878707788,201953189,110089582,19789136,22604164,12143304,52609541,989037,349267,169,0,10188,0,10192
2023-06-19,994538505,248604713,123058800,21775306,22604182,8894352,52609896,989037,407077,176,0,10390,0,10196
2023-06-20,997126188,248605161,123150968,21775306,22604182,12144209,52610258,989037,407094,176,0,10394,0,10196
